Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
K2 ,,20:40:40,2025-06-16,11019,242,242,None,5376702.6799109336,6325532.3871746929,8,8,0,100,5.0331602096557617,24.91365456132171,0,85.000002384185791,25,0,K2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,2,2025-Jun-16 17:21:29,50.312922853440675,0.06844764778770196,4.8799980172967377e-08,100.62584570688135,21.146601058995078,42.030158177441201,0.42030158177441201,32267.73363018996,0.99996763473218886,0.8214990540921574,--,1339.5623251067832,1691.1231753547847,--,--,--,--,4.2085425372808274,11.36068581452562,97.167730318495074,4.7580128594259143,97.346061779033192,99.999104613409372,8.4170850745616548,5.8340140700545502e-07,--,62.040956099101948,14.770168227485513,52685.095253404266,95.241987140574082,2.6539382209668179,0.00089538659062825504,124.0819121982039,3.957498065906632e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.3015970066215415e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88874302722764109,Aqueous,
K3 ,,20:41:25,2025-06-16,11064,243,243,None,5633909.3109589368,9389848.478479173,8,8,0,100,5.0331602096557617,24.933865335900943,0,60.000002384185791,25,0,K3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,3,2025-Jun-16 17:21:29,67.844730883446289,0.083354099231789214,3.6208863000396037e-08,135.68946176689258,29.332911543936937,43.235356912726722,0.43235356912726725,64947.147963730735,1.0000991021565975,0.78963292213711411,--,944.72337746339053,1293.0519072063498,--,--,--,--,5.9329386432148254,19.063175997686084,217.00786228951773,2.7895950110392289,65.576943474791477,99.986391325826887,11.865877286429651,4.1405797591837568e-07,--,--,--,--,--,--,--,--,--,--,102.14540130676349,19.728370453953893,169179.93357748521,97.210404988960775,34.42305652520853,0.01360867417310989,204.29080261352698,2.4049840075323916e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011373623750255249,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88832902002043024,Aqueous,
K4 ,,20:42:11,2025-06-16,11110,244,244,None,5854818.1796663525,10645123.732302889,8,8,0,100,5.0331602096557617,24.973627616976977,0,55.000001192092896,25,0,K4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,4,2025-Jun-16 17:21:29,74.797665567456605,0.087835534672362173,3.2877504357616218e-08,149.59533113491321,41.737384404717943,55.800383725982599,0.55800383725982594,81602.206511837619,1.0031803435621403,0.62221888354391341,--,114.84735306733604,1607.3692803010922,--,--,--,--,3.585591170793073,11.197144779861876,66.794383617913695,2.2601726475070603,84.475620072174422,99.999121921126914,7.171182341586146,6.8584522286450459e-07,--,95.499662964456704,23.341978937945182,144539.63710436042,95.191560193337025,8.5148080928038432,0.0008780608654997713,190.99932592891341,2.5750463397434514e-08,--,--,--,--,--,--,--,--,--,--,3113.1798597107299,27.3159513321432,501854558.15340328,2.5482671591559232,7.0095718350217231,1.800756999304133e-08,6226.3597194214599,7.8991921008446806e-10,--,--,--,--,--,--,--,--,--,--,0.00014218968047959276,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8875154684170814,Aqueous,
K5 ,,20:42:57,2025-06-16,11156,245,245,None,4187718.5540906116,4187718.5540906116,8,8,0,100,5.0331602096557617,25.05539081866964,0,100,25,0,K5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,5,2025-Jun-16 17:21:29,68.450862071759232,0.071502579685013348,3.6003486128123088e-08,136.90172414351846,39.071500509261689,57.07963249360072,0.57079632493600718,66312.936371258649,1.0194807203868093,29.350996169462661,--,6.5583133687597521e-07,1818.7184658872698,--,--,--,--,3.2814322878300608,18.616910884264641,54.283008679204436,7.8941792409993887,81.827104131604429,99.998442966601942,6.5628645756601216,7.5103474546730631e-07,--,37.693823440844767,47.052897379222806,16418.582236145681,67.779750770660996,1.0073730280628412,0.0015527517903271518,75.387646881689534,6.5381259795156992e-08,--,108.83238065605214,0,196239.00276024456,1.4832794973563068,0.13477127649888007,3.7352384531567514e-06,217.66476131210428,2.2644636166208883e-08,--,--,--,--,--,--,--,--,--,--,7870.738958162101,19.612194625790234,4396182820.8177834,10.670434016555223,15.799175444534555,1.487714222761144e-09,15741.477916324202,3.1311795196853152e-10,--,0.0001665145421476725,7,5,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88584654425016651,Aqueous,
K6 ,,20:43:44,2025-06-16,11203,246,246,None,1941647.3799312145,1941647.3799312145,8,8,0,100,5.0331602096557617,25.09001991426948,0,100,25,0,K6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,6,2025-Jun-16 17:21:29,18.380810274720844,0.047727696920343322,1.3420081728180354e-07,36.761620549441687,10.491697987872847,57.079627236575618,0.57079627236575614,3058.7154085091411,1.0011405622450635,3.3935777327979837,--,0.0020106836136997747,6779.162182512232,--,--,--,--,6.3262262759102663,31.191474461996094,252.17212440271146,48.257770502460417,97.399772515821411,99.999416053745392,12.652452551820533,3.8991962247104068e-07,--,--,--,--,--,--,--,--,--,--,113.44109800646874,26.966124707420718,216237.23997907847,51.742229497539576,2.6002274841785895,0.00058394625459889623,226.88219601293747,2.1744498286050169e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001258371287882511,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88514131751151337,Aqueous,
K7 ,,20:44:30,2025-06-16,11249,247,247,None,5392188.5963344499,6740235.6449807249,8,8,0,100,5.0331602096557617,25.113301624503848,0,80.000001192092896,25,0,K7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,7,2025-Jun-16 17:21:29,43.866725580988714,0.074378468904664319,5.6266635426369343e-08,87.733451161977428,25.038965746581134,57.079632488987755,0.57079632488987753,23412.437986921683,1.0001020220091188,2.8995021997751094,--,1.7637932626140647e-06,2842.3127829067407,--,--,--,--,4.9643274368929307,1.2094397355593505,143.00554111381004,8.8300480320884152,97.592817713078418,99.998875122106313,9.9286548737858613,4.9719384689880529e-07,--,68.900140983586056,18.394998908271059,67335.807417924079,91.169951967911601,2.4071822869215773,0.0011248778936760319,137.80028196717211,3.5823338245448355e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011438365227106867,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88466771968900992,Aqueous,
K8 ,,20:45:18,2025-06-16,11297,248,248,None,5412193.9666217631,6013549.0111066047,8,8,0,100,5.0331602096557617,25.10958539760264,0,89.999997615814209,25,0,K8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,8,2025-Jun-16 17:21:29,46.393812267150636,0.060064920265213664,5.3196565556546168e-08,92.787624534301273,23.18739564096709,49.97950051495345,0.49979500514953451,26690.819455394114,1.0001897650214606,0.54437040329002384,--,862.01603540264034,2246.4513412351457,--,--,--,--,3.9519193621540389,14.450425848099949,83.866822637995242,4.7076226519710467,97.217726380824303,99.998616596214276,7.9038387243080779,6.2450451274956367e-07,--,57.254661510787351,29.651267288707718,43662.086695568978,95.29237734802895,2.7822736191756947,0.0013834037857230297,114.5093230215747,4.3105511596162007e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.0764062402566948e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88474328640851396,Aqueous,
K9 ,,20:46:02,2025-06-16,11341,249,249,None,6664834.3000817206,7878054.9256864935,8,8,0,100,5.0331602096557617,25.101415095828877,5.9999998658895493,89.999997615814209,25,0,K9,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,9,2025-Jun-16 17:21:29,62.789734011858208,0.057442776055376774,3.9297194465642182e-08,125.57946802371642,25.827737835441489,41.133695247958478,0.41133695247958479,54184.928547926676,1.0009644655930319,0.43703748116396696,--,1115.804871393417,1331.6489900078604,--,--,--,--,3.9160820932583835,0,82.09813084658343,3.4147999080837557,97.202326610658901,99.999348523543347,7.832164186516767,6.300839280559831e-07,--,65.379634977138991,8.1487392219165073,59559.493945923306,96.585200091916263,2.797673389341103,0.00065147645665107081,130.75926995427798,3.7740504191752134e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011013594279659997,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88490946212782928,Aqueous,
K10 ,,20:46:49,2025-06-16,11388,250,250,None,5026236.3846963216,10052472.769392643,8,8,0,100,5.0331602096557617,25.075382931601908,0,50,25,0,K10,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,10,2025-Jun-16 17:21:29,79.247127676614866,0.086473658598266681,3.1114926845884126e-08,158.49425535322973,45.233968784130518,57.07963191892275,0.57079631918922746,93415.796502894373,1.0036368149622086,0.8302209005007023,--,5.1466300917205418e-05,1571.7725495625227,--,--,--,--,4.8533161154031088,14.097036762322032,135.63498564632297,2.6985069267966559,71.959435570239549,99.995933107373588,9.7066322308062176,5.080585154094188e-07,--,95.510669654196576,22.03826899660984,144578.61820637938,90.582005733705046,14.823622674030572,0.0040652543053599343,191.02133930839315,2.5816681940685876e-08,--,--,--,--,--,--,--,--,--,--,1109.338989584794,17.635864859212163,44876611.100721806,6.7194873394983006,13.216941755729883,1.6383210575629799e-06,2218.6779791695881,2.2227367860992645e-09,--,--,--,--,--,--,--,--,--,--,0.00015858580413705695,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88543928508722336,Aqueous,
K11 ,,20:47:35,2025-06-16,11434,251,251,None,3644333.0273928014,3644333.0273928014,8,8,0,100,5.0331602096557617,25.011752170510462,0,100,25,0,K11,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,11,2025-Jun-16 17:21:29,63.629016486405277,0.062824253684306705,3.8687309585452937e-08,127.25803297281055,36.319208773680117,57.079632499804447,0.57079632499804445,55894.762953418503,1.0156394273121117,27.417524612579324,--,2.1536420284703215e-08,1954.291984375433,--,--,--,--,3.0866551237779234,18.773363719082248,47.041691793072921,8.3114062701335971,94.690415528858367,99.99877951477832,6.1733102475558468,7.9750907072978131e-07,--,34.388445370322486,40.597077035939492,13245.755212869601,70.016908749302701,1.0150564539043034,0.0012202650113927779,68.776890740644973,7.1583214446555408e-08,--,--,--,--,--,--,--,--,--,--,1163.8849440508573,48.447978303773546,50210551.649953656,21.671684980563711,4.2945280172373259,2.2021029787486132e-07,2327.7698881017145,2.1150161551706485e-09,--,--,--,--,--,--,--,--,--,--,0.00016611834517149784,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88673661635581646,Aqueous,
K12 ,,20:48:22,2025-06-16,11481,252,252,None,2162227.9876026576,2162227.9876026576,8,8,0,100,5.0331602096557617,24.953545426845182,0,100,25,0,K12,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,12,2025-Jun-16 17:21:29,18.230251839935615,0.041603437172606693,1.3482300712902291e-07,36.460503679871231,10.405760639262203,57.07963187029101,0.57079631870291014,3000.4151001654764,1.0013883967039552,3.1984758632635608,--,0.00024167079730818235,6810.5929491658571,--,--,--,--,6.2218154044270033,31.145532802813946,242.54143294525633,49.475880560973444,97.48646068081959,99.999582957054486,12.443630808854007,3.9503862040501631e-07,--,--,--,--,--,--,--,--,--,--,106.29349357957416,15.586844824891557,185694.47849069754,50.524119439026563,2.5135393191804254,0.00041704294552361053,212.58698715914832,2.312330972487516e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014281846872003635,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88792619909647896,Aqueous,
K13 ,,20:49:06,2025-06-16,11525,253,253,None,6119326.656162831,13598504.04059918,8,8,0,100,5.0331602096557617,24.948908474121243,0,44.999998807907104,25,0,K13,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,13,2025-Jun-16 17:21:29,53.59436455778642,0.072664817372592033,4.585475600578201e-08,107.18872911557284,30.591465253108066,57.079630490112059,0.57079630490112054,37408.611485105539,1.0009363248443255,1.26057599587562,--,0.00026234721661768279,2316.3558915285917,--,--,--,--,4.6672595039495715,9.9111891619285082,123.77980809110362,6.3750846086765947,96.954758631174798,99.998654374416134,9.3345190078991429,5.2655236075957886e-07,--,67.561362549968351,22.144533024527302,64314.214966057843,93.624915391323412,3.0452413688252076,0.0013456255838650362,135.1227250999367,3.6375176836681175e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.5174146691786519e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88802108230669374,Aqueous,
K14 ,,20:49:58,2025-06-16,11577,254,254,None,6030870.9746573567,10965219.71625773,8,8,0,100,5.0331602096557617,24.948716777020699,0,55.000001192092896,25,0,K14,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,14,2025-Jun-16 17:21:29,52.574982320396259,0.077091622823654712,4.6743602449552212e-08,105.14996464079252,25.894296407644461,49.252125754113415,0.49252125754113413,35764.954608870336,1.0008083770983729,0.85686433374664772,--,817.35463425994726,1938.5019026740576,--,--,--,--,4.0429542660154851,8.8775513125511694,88.45707542081206,4.3963425995813949,97.514451066747085,99.999107238853881,8.0859085320309703,6.0785848928211122e-07,--,58.180675284792052,11.970092865697222,45332.325090821731,95.603657400418598,2.4855489332529168,0.0008927611461248395,116.3613505695841,4.2239868484634464e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010179578918028705,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88802500526239603,Aqueous,
K15 ,,20:50:42,2025-06-16,11621,255,255,None,6674548.9887813395,22248495.74519534,8,8,0,100,5.0331602096557617,24.94356360179901,0,30.000001192092896,25,0,K15,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,15,2025-Jun-16 17:21:29,73.086248246144919,0.051665453618447939,3.3620685056715621e-08,146.17249649228984,30.740092061246752,42.060021958875417,0.42060021958875415,77300.331261160987,0.99997990741380693,0.42725660995507619,--,921.80022340493667,1165.9658153640103,--,--,--,--,7.3786757400803547,11.297727862414153,361.47192945161987,4.0026778173415849,55.962353148159814,99.969512537568903,14.757351480160709,3.3301500442866917e-07,--,--,--,--,--,--,--,--,--,--,103.55026867743202,12.999083255193996,174674.49868876181,95.997322182658408,44.037646851840194,0.030487462431090639,207.10053735486403,2.3729631662424677e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.071926397297031e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88813047268055179,Aqueous,
K16 ,,20:51:27,2025-06-16,11666,256,256,None,5424683.4825349199,18082277.556591246,8,8,0,100,5.0331602096557617,24.953473634273173,0,30.000001192092896,25,0,K16,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,16,2025-Jun-16 17:21:29,78.060390367131561,0.095079408394405943,3.1486554242298843e-08,156.12078073426312,44.556583721343792,57.079632207559364,0.57079632207559361,90175.39496668549,1.0030815329392901,0.77619164270750307,--,2.6210975198957074e-05,1590.5453433999783,--,--,--,--,3.8042324925290738,12.474241223953287,76.716274145533419,2.4033274106354119,87.846492329326651,99.998786901460292,7.6084649850581476,6.4608372918757058e-07,--,99.015515157759651,29.34668193174096,157298.69692710676,92.018701163443694,9.8633990519894397,0.0012098250787230362,198.0310303155193,2.4822904890750276e-08,--,365.50321133803925,18.343733967385059,3340653.8712440231,5.5779714259208886,2.2901086186838873,3.2734609776620671e-06,731.0064226760785,6.7245721493717356e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000148371051600038,8,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88792766801368661,Aqueous,
K17 ,,20:52:14,2025-06-16,11713,257,257,None,5193292.1500946619,6491615.0908857249,8,8,0,100,5.0331602096557617,25.010063617821334,0,80.000001192092896,25,0,K17,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,17,2025-Jun-16 17:21:29,57.08284101152158,0.068352556789594399,4.3121992153059513e-08,114.16568202304316,32.582674928208718,57.079630850244904,0.570796308502449,43356.120335888212,1.0073425144125099,4.0272357376037826,--,0.00020250630357853086,2178.3101732953528,--,--,--,--,3.6374071658206044,21.450766311582328,69.07479221936957,7.067691702944316,93.314551093876844,99.999392721081477,7.2748143316412088,6.7672540080286933e-07,--,48.967494769421535,22.44397855838136,30284.829161324687,84.403944308325308,1.2990629691663413,0.00060722743205731148,97.93498953884307,5.0268567623563887e-08,--,--,--,--,--,--,--,--,--,--,1668.1148746163262,11.891724011580568,116558230.82022759,8.5283639887303853,5.3863859369568257,5.1486463663584518e-08,3336.2297492326525,1.4756332789966516e-09,--,--,--,--,--,--,--,--,--,--,9.7516914717319324e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88677108739950394,Aqueous,
K18 ,,20:53:05,2025-06-16,11764,258,258,None,4700300.8712707516,4700300.8712707516,8,8,0,100,5.0331602096557617,25.095987263990619,0,100,25,0,K18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,18,2025-Jun-16 17:21:29,26.876059427327736,0.063329732070636621,9.1795733735208631e-08,53.752118854655471,15.340755950747299,57.079632496826264,0.5707963249682626,7440.6053682135544,1.0014086978665906,7.1112166689723733,--,8.2929724559218541e-07,4637.0675176731365,--,--,--,--,7.8796780558210813,5.1976336913766081,421.53067509190942,34.053365910727486,97.519111904939706,99.997859165530841,15.759356111642163,3.1309751205127656e-07,--,83.880490530101511,6.8240281833925591,106699.05553069097,65.946634089272507,2.4808880950602945,0.0021408344691520886,167.76098106020302,2.9412174147423108e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.8739768636465151e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88501988817947175,Aqueous,
K19 ,,20:53:52,2025-06-16,11811,259,259,None,5040016.8521707309,9509465.7374237068,8,8,0,100,5.0331602096557617,25.132023859497036,46.99999988079071,100,25,0,K19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,19,2025-Jun-16 17:21:29,51.458848896331681,0.080851884684658357,4.798883654717318e-08,102.91769779266336,29.372521821591825,57.079632466644014,0.57079632466644015,34013.625236340151,0.9999449112259684,1.7090919754680964,--,4.5565278010728328e-06,2424.1592276319834,--,--,--,--,5.1716328854439384,9.2304608269411954,157.37100658031446,7.0210240008375191,96.271055861249692,99.998358919963721,10.343265770887877,4.7749914645764031e-07,--,72.549193388120187,17.206052425697372,75977.812829820003,92.978975999162472,3.7289441387503088,0.0016410800362849246,145.09838677624037,3.4038287309147569e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011547798616378715,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88428718418918362,Aqueous,
K20 ,,20:54:37,2025-06-16,11856,260,260,None,5048335.0725198146,10096670.145039629,8,8,0,100,5.0331602096557617,25.107428444660112,0,50,25,0,K20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,20,2025-Jun-16 17:21:29,51.885221471370436,0.086874579333646701,4.7563664450114374e-08,103.77044294274087,24.135921526276896,46.517911732524396,0.46517911732524397,34676.706912078305,0.99981323956664325,1.0801689057308663,--,1037.2103766955681,1842.9120904240772,--,--,--,--,3.4244895277070682,36.592285676257561,59.98269983341423,4.402921105454082,93.965148475171361,99.999474841088258,6.8489790554141363,7.2064792256395932e-07,--,92.360664625631415,29.705355855440736,133667.32461989947,95.597078894545916,6.0348515248286487,0.0005251589117433957,184.72132925126283,2.6719721799178875e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011197551271750838,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88478715149395826,Aqueous,
K21 ,,20:55:22,2025-06-16,11901,261,261,None,7519904.6311219269,18341230.967598245,8,8,0,100,5.0331602096557617,25.073942091507497,18.000000715255737,50,25,0,K21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,21,2025-Jun-16 17:21:29,73.267975784318125,0.074810535772115008,3.3652833045286392e-08,146.53595156863625,36.447518899309685,49.745497277830772,0.49745497277830775,77750.803642369036,1.0021260024582035,0.647945608871345,--,559.41516222636449,1412.8700567407861,--,--,--,--,3.9596148361437247,5.4462884217905421,84.249438094727665,2.4574700738581101,54.420170364552966,99.99925176663703,7.9192296722874493,6.2270575767340772e-07,--,69.834086608543515,8.3641462527424348,69490.861165497365,89.20734616542758,2.1924021145328383,0.00074822415850446609,139.66817321708703,3.5307613751106082e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8341.1055786645684,12.492137112058071,5035674842.9853334,8.3351837607142958,43.387427520914194,9.204441900129043e-09,16682.211157329137,2.9560529277349165e-10,--,0.00012962872797560098,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88546862575881558,Aqueous,
