Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
N4,,14:01:25,2025-08-30,4969,108,108,None,5344181.6429835809,11875959.521235669,8,8,0,100,5.0331602096557617,24.92365661096181,0,44.999998807907104,25,5,N4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,4,2025-Aug-30 12:37:26,610.33502857458325,0.03153495546119011,3.9656581368418709e-09,1220.6700571491665,348.37696788007349,57.07962865800053,0.57079628658000525,11087952.48098295,1.0075610758370954,2.5695550350221139,--,4.3370335491228805e-05,200.3254614634503,--,--,--,--,4.8662097630571601,1.5070462924976828,136.47960327288712,10.365736039317982,80.998577546943537,99.999969334703778,9.7324195261143203,4.9738506766420727e-07,--,--,--,--,--,--,--,--,--,--,450.06687651016779,17.639473922251831,5436461.3186722202,89.634263960682006,19.001422453056467,3.0665296204888883e-05,900.13375302033558,5.3778231604914197e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00021039750064901411,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90158444810435334,Aqueous,
N5,,14:02:12,2025-08-30,5016,109,109,None,5670090.5399448927,6300100.7668344444,8,8,0,100,5.0331602096557617,24.934273663900296,0,89.999997615814209,25,5,N5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,5,2025-Aug-30 12:37:26,46.436571637985274,0.057348042768054427,5.2136898046989682e-08,92.873143275970548,26.505822332620372,57.0796279692158,0.57079627969215796,26748.413818148543,1.0016714289653308,4.1929843121722215,--,0.00067241713822438346,2633.6985225435424,--,--,--,--,7.0573928407122182,22.607401521782982,325.71411029932659,18.135084617286953,94.315169239151558,99.998272335645183,14.114785681424436,3.4305286042388461e-07,--,77.876483895083496,22.851391063785773,89679.091509931561,81.86491538271305,5.6848307608484525,0.0017276643548169764,155.75296779016699,3.108844518973227e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.5245611621030908e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.9013638150743285,Aqueous,
N6,,14:02:59,2025-08-30,5063,110,110,None,4712877.8797530225,4712877.8797530225,8,8,0,100,5.0331602096557617,24.97303254500801,0,100,25,5,N6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,6,2025-Aug-30 12:37:26,32.404165488729845,0.055723841331738362,7.4790918801094464e-08,64.80833097745969,18.496178565899509,57.079632469882526,0.57079632469882524,11526.103265400807,1.001004172726869,4.0690520030093467,--,6.4119103267699808e-06,3778.0681719923077,--,--,--,--,8.9442640570120915,33.204949605032461,567.02569684459377,27.938901887202476,94.324556902031588,99.997628981855001,17.888528114024183,2.7095994644576999e-07,--,84.231960260784987,36.653396876276076,107748.07656621854,72.061098112797538,5.6754430979684098,0.0023710181450046167,168.46392052156997,2.8772182226098842e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.3946507689134452e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90055914659098601,Aqueous,
N7,,14:03:46,2025-08-30,5110,111,111,None,4402109.2042262629,4402109.2042262629,8,8,0,100,5.0331602096557617,25.033739243071615,0,100,25,5,N7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,7,2025-Aug-30 12:37:26,36.261910370560877,0.043131805061184504,6.6941359981777038e-08,72.523820741121753,20.698165147920292,57.079632419818772,0.57079632419818771,14996.204656611426,1.0007914662982735,2.8051500884950733,--,1.5278730979799096e-05,3381.5471886994214,--,--,--,--,8.3061793254425389,32.849514966172329,476.86321913015303,24.430954620427507,93.951854414544471,99.997125116057916,16.612358650885078,2.9224285927794134e-07,--,90.421336395133878,43.442577740511652,127192.45778279932,75.569045379572486,6.0481455854555248,0.002874883942105123,180.84267279026776,2.6845672631236222e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.8805727396977195e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89930127866302811,Aqueous,
N8,,14:04:30,2025-08-30,5154,112,112,None,6435223.1473730402,32176115.25740372,8,8,0,100,5.0331602096557617,25.081478103598542,0,20.000000298023224,25,5,N8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,8,2025-Aug-30 12:37:26,221.0272422893155,0.030865681150763144,1.0996282957533122e-08,442.05448457863099,9.3914150988615248e-10,4.2489853294050297e-10,4.2489853294050298e-12,1029705.3097024356,1.0072853815261429,3.4410563999135162,--,443.20728501133112,0.0009135830973217657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,164.84010903426204,27.031218737748258,518396.92256109259,100,100,99.999999999999986,329.68021806852408,1.4744458201197675e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001301476252560389,2,1,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89831421070788897,Aqueous,
O1,,14:05:20,2025-08-30,5204,113,113,None,4285315.3816754008,4285315.3816754008,8,8,0,100,5.0331602096557617,25.064479165836435,0,100,25,5,O1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,1,2025-Aug-30 12:37:26,40.758751185271045,0.050152582467551145,5.9604120955064953e-08,81.51750237054209,23.264945222668626,57.079632094017299,0.57079632094017296,19713.940748860816,1.0010908068757416,1.9707072592544763,--,6.8881735315890215e-05,3010.9060530009192,--,--,--,--,4.946626278636332,16.727775175954392,141.81530075295936,11.476129407370953,96.376701987426415,99.996887057405075,9.8932525572726639,4.9112049279251754e-07,--,69.066131505513511,56.193543251918676,67715.986761787412,88.523870592629052,3.6232980125735761,0.0031129425949297791,138.13226301102702,3.517483146468621e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.1751621579966667e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89866547586891521,Aqueous,
O2,,14:06:07,2025-08-30,5251,114,114,None,3319767.7791461828,3319767.7791461828,8,8,0,100,5.0331602096557617,25.033819626754305,0,100,25,5,O2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,2,2025-Aug-30 12:37:26,29.0843888071355,0.06139297031988597,8.3461500841344045e-08,58.168777614271001,16.601261317210991,57.079629306626764,0.57079629306626767,8950.5596068389204,1.0020182105675919,5.1557914236675275,--,0.00075867556872386119,4216.062850567535,--,--,--,--,8.2618989525905047,25.387932175409794,470.93629018843598,31.630833970233741,95.903916716686624,99.996676147601974,16.523797905181009,2.9380978329874171e-07,--,74.41929092243717,36.705688057086618,80639.616748996283,68.369166029766262,4.0960832833133693,0.0033238523980389924,148.83858184487434,3.2618246032828781e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.2999255985399148e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89929961506437839,Aqueous,
O3,,14:06:54,2025-08-30,5298,115,115,None,3350729.8019874645,3350729.8019874645,8,8,0,100,5.0331602096557617,24.987823628108575,0,100,25,5,O3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,3,2025-Aug-30 12:37:26,32.52039112766554,0.049866393837994433,7.4552715040930754e-08,65.040782255331081,18.562519742711682,57.079632498393579,0.57079632498393584,11623.066037196282,1.0013628417908009,4.8731719887574929,--,3.4091861857698775e-07,3766.035296169212,--,--,--,--,8.0032765988140664,36.429938785804097,437.16432934193688,27.591368997700091,96.257516016505789,99.999289285866197,16.006553197628133,3.0293635648175947e-07,--,82.954997428957441,31.828016632514277,103964.83429440472,72.408631002299899,3.7424839834942065,0.00071071413381893736,165.90999485791488,2.9226490602170006e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010258027562196921,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90025239317363315,Aqueous,
O4,,14:07:41,2025-08-30,5345,116,116,None,3086274.4271083088,3086274.4271083088,8,8,0,100,5.0331602096557617,24.92728524887271,0,100,25,5,O4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,4,2025-Aug-30 12:37:26,37.813673827625514,0.044364556687846425,6.4014198829872957e-08,75.627347655251029,21.583904700843846,57.079628917397869,0.57079628917397873,16540.989737246444,1.0018586386313042,2.4705653207636571,--,0.00065282250271112019,3233.6811605219191,--,--,--,--,5.9292410574905663,24.010537578352441,216.69154621963034,18.116732338504605,97.801265152355612,99.998668576048516,11.858482114981133,4.0824989428142061e-07,--,62.872058053171507,31.422683478037094,54351.299160158451,81.88326766149541,2.1987348476443875,0.0013314239514751107,125.74411610634301,3.8500601218468905e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.2182237562980105e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.9015090310181999,Aqueous,
O5,,14:08:27,2025-08-30,5391,117,117,None,5241306.8116418058,5823674.3894322477,8,8,0,100,5.0331602096557617,24.959212768950163,0,89.999997615814209,25,5,O5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,5,2025-Aug-30 12:37:26,44.510273587828635,0.06692491671226955,5.4429084634919497e-08,89.020547175657271,25.406298213675768,57.079627164150111,0.57079627164150115,24224.006952638832,1.0003238238038543,2.6098639910617942,--,0.00082671311827865756,2749.4884082945146,--,--,--,--,5.0904855909547306,12.211502272523475,151.65399757684037,10.206385030993347,94.62540807616223,99.998687465760227,10.180971181909461,4.7591794632326478e-07,--,66.634171046830005,27.971262439465054,62267.997078488152,86.366081154934491,3.3559469787275886,0.0013122588526528745,133.26834209366001,3.6357523627520234e-08,--,978.21434374566411,21.52231883914698,33434604.710016713,3.4275338140721461,2.018644945110164,2.7538711492774893e-07,1956.4286874913282,2.4766079783279449e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010328114647869063,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90084591691312854,Aqueous,
O6,,14:09:12,2025-08-30,5436,118,118,None,4592982.0406186972,4592982.0406186972,8,8,0,100,5.0331602096557617,24.971607879852304,0,100,25,5,O6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,6,2025-Aug-30 12:37:26,29.25646350834916,0.042608145843616413,8.2834556754012495e-08,58.51292701669832,16.699481792476053,57.079632292913267,0.57079632292913263,9074.9552108715525,1.0008351990061382,2.4566127541400298,--,4.8829706064468031e-05,4184.3930521080774,--,--,--,--,8.911017848506928,30.675684567740326,562.10647187788868,31.585024312715937,94.758839119187627,99.997575875814675,17.822035697013856,2.7196064782993344e-07,--,84.226988222599346,35.519458966677149,107733.19568544802,68.414975687284056,5.2411608808123678,0.0024241241853218587,168.45397644519869,2.8772798814784137e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.5861611726342499e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90058870223199428,Aqueous,
O7,,14:09:59,2025-08-30,5483,119,119,None,5672927.2397209425,5971502.4325334728,8,8,0,100,5.0331602096557617,25.011263990493674,0,94.999998807907104,25,5,O7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,7,2025-Aug-30 12:37:26,39.686591430102069,0.049273366175752384,6.1128535266847842e-08,79.373182860204139,22.652960183973399,57.079631602706115,0.57079631602706116,18521.895134790248,1.000791670231667,3.4612613070294089,--,0.00015613452767825636,3087.9119023345879,--,--,--,--,6.8479809719979032,31.951505065826456,303.54836641503067,19.082277389288446,95.591051009286062,99.998907848944583,13.695961943995806,3.5426255034528719e-07,--,81.835099297690519,37.540525046810643,100710.50311547419,80.917722610711564,4.4089489907139274,0.0010921510554120896,163.67019859538104,2.9644776198425654e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.5670588878378406e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89976662608071134,Aqueous,
O8,,14:10:45,2025-08-30,5529,120,120,None,4742355.4316556975,5927944.20123637,8,8,0,100,5.0331602096557617,25.04389008714907,0,80.000001192092896,25,5,O8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",15,8,2025-Aug-30 12:37:26,42.298330247362607,0.079067921101977356,5.740348022569248e-08,84.596660494725214,24.143730783160329,57.079630902606951,0.57079630902606948,21500.558242686922,1.0009690495353476,6.2558238123981758,--,0.00026101787659997934,2899.7404545315303,--,--,--,--,6.0947418715678703,17.265245534770241,231.10913266219868,14.851773591700441,94.698502193569155,99.997158434578296,12.189483743135741,3.9838789157934744e-07,--,79.767585997411288,49.338896507333246,94857.611123251016,85.14822640829955,5.301497806430846,0.0028415654217074588,159.53517199482258,3.0439323612138501e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010944364283079134,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89909124105207749,Aqueous,
P1,,14:11:34,2025-08-30,5578,121,121,None,4135179.0895314799,4135179.0895314799,8,8,0,100,5.0331602096557617,25.054340862270262,0,100,25,5,P1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,1,2025-Aug-30 12:37:26,39.700974807784775,0.056175671007586275,6.1175838230161946e-08,79.401949615569549,22.661168821061484,57.079628222675183,0.57079628222675183,18537.605514251012,1.0009103440214606,2.0749791174971914,--,0.00074485608700062427,3090.3011465116506,--,--,--,--,5.7495227802264264,27.441061030942205,201.63463841166154,13.261897223268576,98.427858667350861,99.999303439187671,11.499045560452853,4.2242469597191999e-07,--,60.638862036979866,24.37406248121761,49941.265942727623,86.738102776731424,1.572141332649146,0.00069656081234076989,121.27772407395973,4.0052539424958842e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.5154116284307708e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89887508468810406,Aqueous,
P2,,14:12:21,2025-08-30,5625,122,122,None,3421051.6212404002,3421051.6212404002,8,8,0,100,5.0331602096557617,25.033046870439165,0,100,25,5,P2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,2,2025-Aug-30 12:37:26,31.333942631314127,0.054794062205567019,7.746798120826146e-08,62.667885262628253,17.885298101900108,57.079628670878215,0.57079628670878213,10655.029518546877,1.0032614637601811,5.3829496400319901,--,0.00084438716728102035,3913.2997736598636,--,--,--,--,9.7929800357121497,46.298748450477611,701.00524625466903,35.930999575745744,96.339043231655296,99.998158645017739,19.585960071424299,2.4786911339464051e-07,--,77.001180466255434,34.781973181918438,87338.40059346905,64.069000424254256,3.6609567683447133,0.0018413549822450348,154.00236093251087,3.1523896961646529e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.8381196993117719e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89931560803381638,Aqueous,
P3,,14:13:09,2025-08-30,5673,123,123,None,2855059.3854517322,2855059.3854517322,8,8,0,100,5.0331602096557617,25.006965761431836,0,100,25,5,P3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,3,2025-Aug-30 12:37:26,35.56974919133021,0.047197508194434086,6.8195818651425881e-08,71.13949838266042,20.30308192741041,57.079631959730243,0.57079631959730248,14334.994149240565,1.0033444829171763,5.058503726490434,--,0.00010487902453681496,3444.9162099730183,--,--,--,--,7.3484069451781728,33.045839939905299,358.01193450844727,27.01504859265243,97.055285024087382,99.999294164137353,14.696813890356346,3.300998683694759e-07,--,69.879079337069243,31.454579610123712,69595.662960360598,69.772907922662228,2.1969880567763913,0.00070540041440133011,139.75815867413849,3.4712938240470994e-08,--,557.50740186135226,14.368677566503491,8971310.7395933513,3.2120434846853394,0.74772691913623923,4.3544822883472193e-07,1115.0148037227045,4.35098826890896e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.2072752499302436e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89985566713029996,Aqueous,
P4,,14:13:54,2025-08-30,5718,124,124,None,2708125.6756295534,2708125.6756295534,8,8,0,100,5.0331602096557617,24.950382682032718,0,100,25,5,P4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,4,2025-Aug-30 12:37:26,34.496214119413189,0.044006243875531453,7.0213176897246355e-08,68.992428238826378,19.690311968147551,57.079631695196881,0.57079631695196875,13343.085246901634,1.0009026208079985,2.2006892403028036,--,0.00016085276842265221,3546.8231687526531,--,--,--,--,7.673520785531065,33.384196171477384,396.17694181056584,21.756034476438877,96.807271114592268,99.999076491828248,15.34704157106213,3.1564243480237332e-07,--,69.227480221670589,30.17156856619556,68086.709858141287,78.24396552356113,3.1927288854077456,0.0009235081717409823,138.45496044334118,3.4987389061337648e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.1517648614997742e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90102922903275828,Aqueous,
P5,,14:14:40,2025-08-30,5764,125,125,None,5220868.2535389122,6526085.2196773924,8,8,0,100,5.0331602096557617,24.943585632554953,0,80.000001192092896,25,5,P5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,5,2025-Aug-30 12:37:26,44.707383286419677,0.073504190259580715,5.4166761518015987e-08,89.414766572839355,25.518809832409776,57.079631945628485,0.57079631945628484,24475.751202769345,1.0009195380475489,3.3445180471428042,--,8.5477927202695653e-05,2736.2374763972903,--,--,--,--,5.3089903033765475,25.870125248620795,167.32528606629012,10.633043594859926,96.094793053625494,99.998311493952698,10.617980606753095,4.5614213441487035e-07,--,68.647589891019734,37.107955226563966,66759.722275840628,89.366956405140073,3.9052069463745096,0.0016885060472823462,137.29517978203947,3.5276608726023491e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.814486734375006e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90117037868360006,Aqueous,
P6,,14:15:25,2025-08-30,5809,126,126,None,5615250.8247324787,14038126.852646805,8,8,0,100,5.0331602096557617,24.962415802306271,0,40.000000596046448,25,5,P6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,6,2025-Aug-30 12:37:26,92.018441774688668,0.011259978104730579,2.6330138206940501e-08,184.03688354937734,52.523787137985948,57.079631131542982,0.57079631131542985,132511.35327725532,1.0000598783004611,0.35860038579813591,--,0.00010256626381102562,1330.0686139668278,--,--,--,--,5.0030249276327439,7.7284004866541256,145.62745207501945,8.9663883279409671,88.764680046722503,99.998988975065558,10.006049855265488,4.8427867631298641e-07,--,--,--,--,--,--,--,--,--,--,124.95767138900781,22.378451662158291,271134.35239839979,91.033611672059024,11.235319953277488,0.0010110249344517505,249.91534277801563,1.9389432137961502e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0002606118817297161,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90077943781502823,Aqueous,
P7,,14:16:11,2025-08-30,5855,127,127,None,4628890.7256973563,5445753.6421887903,8,8,0,100,5.0331602096557617,25.001821987646579,0,85.000002384185791,25,5,P7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,7,2025-Aug-30 12:37:26,38.860469565211694,0.066270345773229405,6.2412499563206805e-08,77.720939130423389,22.181413175162049,57.079632395947897,0.57079632395947899,17632.324863060752,1.0011428015080122,6.6675659356631352,--,1.8485977598295999e-05,3152.7715057749874,--,--,--,--,6.7021888352699248,23.77640380086925,288.64258043455703,19.515599964429949,95.204228164141739,99.998227016827173,13.40437767053985,3.618786488081854e-07,--,83.167332745836688,42.020366534426039,104588.55354414195,80.484400035570047,4.7957718358582531,0.0017729831728209755,166.33466549167338,2.9162640662973524e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.6361551236526175e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89996224400782043,Aqueous,
P8,,14:16:56,2025-08-30,5900,128,128,None,5213902.9862981057,5518619.0530860405,8,8,0,100,5.0331602096557617,25.056036297794453,5.5215999484062195,100,25,5,P8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",16,8,2025-Aug-30 12:37:26,41.593843468503529,0.052785758644126976,5.839443431517452e-08,83.187686937007058,23.741612925405082,57.079632334009126,0.57079632334009123,20672.016159279065,1.0003929669919649,2.6027890908638254,--,2.7591534048594786e-05,2949.7986717489957,--,--,--,--,5.8066530434954551,26.38962782926113,206.3537779884839,12.846033312130444,94.806631625593411,99.996206685669179,11.61330608699091,4.1828725466177944e-07,--,85.995662290229689,58.844887905914831,113101.11297251088,87.153966687869556,5.1933683744065844,0.0037933143308161777,171.99132458045938,2.8243854348606267e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.4882503838878583e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89884002585938449,Aqueous,
